L1,L2,L3,F1,F2,F3,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21,x22,y22,z22,x23,y23,z23,x24,y24,z24,x25,y25,z25,x26,y26,z26,x27,y27,z27,x28,y28,z28,x29,y29,z29,x30,y30,z30,x31,y31,z31,x32,y32,z32,x33,y33,z33,x34,y34,z34,x35,y35,z35,x36,y36,z36,x37,y37,z37,x38,y38,z38,x39,y39,z39,x40,y40,z40,x41,y41,z41,x42,y42,z42,x43,y43,z43,x44,y44,z44,x45,y45,z45,x46,y46,z46,x47,y47,z47,x48,y48,z48,x49,y49,z49,x50,y50,z50,x51,y51,z51,x52,y52,z52,x53,y53,z53,x54,y54,z54,x55,y55,z55,x56,y56,z56,x57,y57,z57,x58,y58,z58,x59,y59,z59,x60,y60,z60
51.010,30.000,30.000,332.093,6.543,32.342,0.615,2.525,21.859,1.050,12.620,19.952,1.156,32.313,20.890,0.711,48.382,22.393,-0.760,65.856,22.025,-0.638,78.942,24.957,-4.710,94.190,25.094,-5.403,105.743,26.398,-8.739,117.788,26.911,-10.905,127.767,27.590,-14.789,136.912,27.789,-18.559,145.649,27.853,-23.216,153.622,27.831,-26.834,160.216,28.530,-31.420,166.589,28.165,-35.651,172.431,27.402,-40.295,177.280,27.080,-45.150,180.929,26.676,-50.026,184.751,25.790,-53.597,185.869,25.417,31.242,3.875,4.344,32.109,10.980,8.041,28.364,32.650,8.444,26.442,50.991,11.372,25.228,67.787,11.646,19.935,84.272,12.824,15.599,99.091,15.019,11.827,111.526,16.683,7.410,123.702,18.593,3.062,133.082,19.511,-1.540,143.638,21.285,-6.517,151.497,22.053,-12.133,159.395,22.956,-17.440,166.726,24.087,-22.935,172.740,23.928,-28.108,177.609,23.476,-34.101,182.186,22.990,-40.092,185.974,22.388,-46.928,189.273,22.342,-51.676,191.381,22.287,30.654,3.704,40.283,31.760,12.442,36.924,28.377,32.385,36.789,26.409,50.420,36.167,23.154,68.004,36.619,20.720,83.172,36.483,17.178,98.244,37.011,11.998,110.250,37.274,6.942,122.505,37.188,3.234,132.145,36.844,-2.217,142.392,36.655,-6.724,150.494,36.658,-12.511,158.990,36.850,-17.437,166.423,36.289,-23.264,173.190,35.443,-28.887,178.887,34.252,-34.830,183.922,32.573,-40.514,187.392,31.580,-47.451,190.449,29.989,-52.434,193.013,27.819
52.010,30.000,30.000,384.661,11.897,55.136,0.615,2.525,21.859,1.036,12.574,19.953,1.097,32.182,20.897,0.587,48.157,22.403,-0.985,65.557,22.032,-0.951,78.574,24.958,-5.148,93.701,25.089,-5.952,105.183,26.389,-9.415,117.116,26.896,-11.695,126.974,27.554,-15.780,135.923,27.705,-19.890,144.595,27.901,-24.794,152.393,28.010,-28.661,158.842,28.637,-33.478,164.970,28.174,-37.944,170.592,27.341,-42.784,175.187,26.956,-47.787,178.559,26.487,-52.831,182.091,25.535,-56.474,183.012,25.154,31.242,3.876,4.344,32.106,10.982,8.042,28.308,32.605,8.446,26.310,50.910,11.376,24.993,67.678,11.648,19.580,84.071,12.818,15.115,98.807,15.011,11.218,111.160,16.671,6.668,123.232,18.584,2.218,132.481,19.475,-2.783,143.108,21.227,-8.043,150.884,22.129,-13.908,158.564,23.157,-19.461,165.667,24.227,-25.208,171.439,23.970,-30.589,176.061,23.442,-36.783,180.349,22.877,-42.946,183.824,22.198,-49.969,186.746,22.066,-54.872,188.611,21.994,30.653,3.705,40.283,31.754,12.432,36.923,28.325,32.341,36.792,26.283,50.337,36.171,22.925,67.870,36.620,20.380,82.981,36.479,16.705,97.979,37.002,11.404,109.884,37.264,6.210,122.033,37.177,2.369,131.595,36.805,-3.364,141.755,36.597,-8.140,149.651,36.723,-14.258,158.038,37.045,-19.580,165.475,36.435,-25.658,171.944,35.483,-31.510,177.363,34.206,-37.665,182.104,32.446,-43.512,185.280,31.379,-50.582,187.952,29.704,-55.698,190.221,27.519
53.010,30.000,30.000,345.089,0.100,27.086,0.615,2.525,21.859,1.023,12.539,19.954,1.038,32.080,20.911,0.485,48.103,22.386,-1.129,65.450,21.999,-1.148,78.405,24.921,-5.450,93.424,25.051,-6.366,104.841,26.359,-9.971,116.668,26.883,-12.388,126.415,27.552,-16.608,135.203,27.683,-20.893,143.729,27.828,-25.963,151.356,27.877,-29.986,157.648,28.469,-35.005,163.617,27.972,-39.632,169.078,27.124,-44.609,173.474,26.724,-49.721,176.618,26.238,-54.863,179.872,25.250,-58.523,180.574,24.829,31.241,3.877,4.344,32.102,10.983,8.043,28.252,32.597,8.455,26.207,50.893,11.371,24.850,67.662,11.630,19.359,84.029,12.791,14.777,98.729,14.990,10.746,111.031,16.662,6.037,123.032,18.600,1.449,132.169,19.507,-3.734,142.648,21.241,-9.151,150.264,22.093,-15.211,157.796,23.064,-20.976,164.740,24.090,-26.905,170.323,23.801,-32.435,174.772,23.246,-38.782,178.840,22.650,-45.089,182.064,21.937,-52.226,184.638,21.761,-57.221,186.224,21.633,30.653,3.706,40.283,31.749,12.429,36.923,28.268,32.332,36.803,26.176,50.328,36.168,22.771,67.855,36.600,20.152,82.941,36.453,16.359,97.899,36.980,10.932,109.727,37.254,5.579,121.784,37.190,1.582,131.270,36.836,-4.341,141.304,36.606,-9.294,149.077,36.691,-15.622,157.299,36.950,-21.142,164.558,36.299,-27.418,170.823,35.312,-33.440,176.056,34.005,-39.760,180.582,32.210,-45.740,183.529,31.113,-52.948,185.867,29.387,-58.189,187.840,27.133
54.010,30.000,30.000,343.166,0.100,18.820,0.615,2.525,21.859,1.009,12.495,19.955,0.966,31.946,20.915,0.322,47.867,22.394,-1.440,65.130,22.008,-1.599,78.008,24.930,-6.109,92.869,25.056,-7.223,104.209,26.363,-11.016,116.137,26.980,-13.537,125.753,27.681,-17.861,134.392,27.797,-22.291,142.794,27.859,-27.483,150.254,27.798,-31.634,156.394,28.303,-36.805,162.168,27.720,-41.587,167.435,26.803,-46.744,171.642,26.328,-52.018,174.603,25.850,-57.238,177.586,24.909,-60.906,178.064,24.497,31.241,3.877,4.344,32.098,10.986,8.044,28.185,32.580,8.461,26.034,50.855,11.383,24.526,67.606,11.648,18.847,83.894,12.810,14.046,98.516,15.018,9.793,110.748,16.707,4.922,122.678,18.700,0.229,131.729,19.668,-5.085,142.057,21.409,-10.618,149.519,22.183,-16.833,156.919,23.050,-22.776,163.712,23.981,-28.870,169.110,23.609,-34.547,173.361,22.974,-41.095,177.205,22.277,-47.616,180.253,21.551,-54.862,182.482,21.417,-59.952,183.775,21.295,30.653,3.706,40.283,31.742,12.423,36.922,28.201,32.309,36.809,26.000,50.281,36.180,22.439,67.766,36.616,19.643,82.805,36.473,15.621,97.689,37.008,9.990,109.395,37.296,4.475,121.347,37.293,0.361,130.781,36.992,-5.740,140.717,36.769,-10.855,148.414,36.785,-17.365,156.487,36.934,-23.055,163.574,36.191,-29.520,169.634,35.113,-35.717,174.653,33.714,-42.195,178.940,31.827,-48.298,181.648,30.738,-55.638,183.664,29.047,-61.017,185.343,26.789
55.010,30.000,30.000,419.855,0.100,42.437,0.615,2.525,21.859,0.993,12.448,19.956,0.890,31.804,20.926,0.148,47.614,22.415,-1.775,64.783,22.042,-2.085,77.570,24.977,-6.827,92.249,25.120,-8.165,103.505,26.450,-12.235,115.361,27.075,-15.005,125.261,27.739,-19.307,133.745,27.805,-23.799,142.037,27.818,-29.053,149.355,27.709,-33.284,155.362,28.188,-38.561,160.956,27.597,-43.476,166.051,26.685,-48.737,170.042,26.213,-54.082,172.758,25.712,-59.377,175.459,24.737,-63.042,175.713,24.308,31.240,3.878,4.344,32.094,10.988,8.046,28.112,32.565,8.471,25.845,50.820,11.406,24.174,67.555,11.688,18.284,83.760,12.867,13.231,98.295,15.102,8.725,110.426,16.826,3.589,122.240,18.851,-1.214,131.200,19.740,-6.577,141.512,21.440,-12.179,148.897,22.167,-18.500,156.200,22.988,-24.575,162.873,23.889,-30.807,168.115,23.505,-36.611,172.190,22.863,-43.278,175.795,22.156,-49.899,178.563,21.396,-57.252,180.444,21.216,-62.429,181.442,21.064,30.652,3.707,40.283,31.735,12.417,36.922,28.131,32.282,36.820,25.814,50.227,36.203,22.083,67.662,36.654,19.091,82.649,36.529,14.813,97.451,37.091,8.939,109.021,37.408,3.114,120.870,37.442,-1.138,130.332,37.075,-7.274,140.210,36.796,-12.457,147.828,36.772,-19.080,155.791,36.870,-24.887,162.734,36.100,-31.495,168.618,35.010,-37.839,173.448,33.601,-44.462,177.510,31.699,-50.679,179.979,30.573,-58.122,181.640,28.835,-63.607,182.995,26.536
56.010,30.000,30.000,368.555,0.100,15.318,0.615,2.525,21.859,0.980,12.408,19.957,0.824,31.685,20.932,0.000,47.405,22.424,-2.055,64.501,22.053,-2.487,77.241,24.990,-7.390,91.789,25.126,-8.880,102.990,26.455,-13.117,114.740,27.093,-16.027,124.491,27.768,-20.475,132.801,27.821,-25.159,140.932,27.806,-30.588,148.058,27.667,-34.977,153.892,28.134,-40.428,159.266,27.540,-45.530,164.149,26.598,-50.922,167.882,26.073,-56.354,170.311,25.502,-61.763,172.705,24.456,-65.445,172.747,24.017,31.240,3.879,4.344,32.090,10.990,8.047,28.048,32.552,8.473,25.682,50.790,11.413,23.874,67.507,11.698,17.821,83.639,12.875,12.593,98.105,15.112,7.917,110.159,16.841,2.608,121.879,18.885,-2.342,130.710,19.794,-7.905,140.858,21.483,-13.687,148.079,22.179,-20.212,155.197,22.972,-26.497,161.674,23.858,-32.916,166.690,23.468,-38.875,170.528,22.787,-45.678,173.839,22.013,-52.414,176.277,21.169,-59.902,177.762,20.896,-65.175,178.471,20.718,30.652,3.708,40.283,31.729,12.413,36.920,28.070,32.265,36.823,25.656,50.191,36.210,21.785,67.589,36.663,18.643,82.534,36.538,14.184,97.275,37.101,8.148,108.741,37.423,2.150,120.465,37.474,-2.265,129.824,37.127,-8.611,139.552,36.833,-13.984,147.021,36.786,-20.825,154.783,36.853,-26.826,161.518,36.069,-33.663,167.182,34.971,-40.219,171.787,33.512,-47.007,175.559,31.535,-53.344,177.730,30.326,-60.870,178.987,28.501,-66.440,180.003,26.174
57.010,30.000,30.000,433.601,0.100,27.682,0.615,2.525,21.859,0.966,12.366,19.957,0.761,31.561,20.934,-0.127,47.233,22.409,-2.276,64.257,22.015,-2.799,76.950,24.934,-7.821,91.371,25.029,-9.428,102.523,26.325,-13.791,114.183,26.926,-16.806,123.837,27.563,-21.396,132.031,27.630,-26.262,140.030,27.596,-31.836,146.983,27.411,-36.357,152.664,27.858,-41.969,157.819,27.311,-47.243,162.486,26.429,-52.757,165.960,25.945,-58.260,168.109,25.381,-63.720,170.192,24.319,-67.362,169.994,23.854,31.239,3.880,4.344,32.087,10.991,8.048,27.988,32.526,8.475,25.546,50.738,11.403,23.641,67.436,11.672,17.471,83.492,12.819,12.110,97.889,15.026,7.305,109.867,16.725,1.869,121.490,18.739,-3.192,130.254,19.649,-8.984,140.408,21.369,-14.913,147.441,22.040,-21.597,154.373,22.783,-28.085,160.702,23.641,-34.734,165.543,23.283,-40.837,169.134,22.642,-47.763,172.143,21.893,-54.590,174.248,21.042,-62.138,175.326,20.740,-67.440,175.701,20.521,30.651,3.709,40.283,31.723,12.408,36.919,28.010,32.245,36.825,25.517,50.152,36.202,21.542,67.522,36.634,18.286,82.427,36.486,13.685,97.112,37.018,7.521,108.488,37.311,1.393,120.114,37.332,-3.153,129.395,36.965,-9.704,139.001,36.709,-15.275,146.374,36.646,-22.303,153.955,36.662,-28.464,160.494,35.849,-35.478,165.926,34.792,-42.217,170.287,33.375,-49.169,173.785,31.420,-55.613,175.671,30.196,-63.217,176.530,28.335,-68.852,177.188,25.952
58.010,30.000,30.000,504.418,0.100,0.100,0.615,2.525,21.859,0.946,12.302,19.959,0.666,31.369,20.947,-0.337,46.909,22.428,-2.673,63.807,22.040,-3.374,76.407,24.969,-8.641,90.592,25.067,-10.494,101.628,26.380,-15.141,113.080,27.028,-18.411,122.471,27.716,-23.265,130.289,27.802,-28.576,138.318,27.898,-34.415,145.214,27.862,-38.964,150.689,28.372,-44.718,155.752,27.855,-50.072,160.298,26.960,-55.679,163.677,26.386,-61.139,165.689,25.682,-66.632,167.569,24.505,-70.288,167.213,24.034,31.239,3.881,4.345,32.082,10.994,8.049,27.894,32.493,8.483,25.312,50.671,11.421,23.211,67.338,11.699,16.799,83.276,12.852,11.157,97.556,15.075,6.069,109.403,16.801,0.320,120.861,18.871,-5.022,129.414,19.844,-11.253,139.312,21.614,-17.445,146.096,22.400,-24.300,152.828,23.263,-30.905,158.978,24.215,-37.619,163.621,23.868,-43.780,167.082,23.214,-50.725,169.929,22.366,-57.551,171.883,21.353,-65.224,172.725,20.893,-70.671,172.890,20.650,30.651,3.710,40.283,31.714,12.398,36.918,27.921,32.204,36.835,25.289,50.071,36.219,21.112,67.374,36.661,17.634,82.205,36.519,12.748,96.778,37.066,6.318,107.974,37.385,-0.115,119.382,37.458,-4.959,128.473,37.153,-11.904,137.766,36.942,-17.746,144.868,36.994,-24.959,152.266,37.146,-31.277,158.683,36.421,-38.412,163.963,35.374,-45.275,168.203,33.941,-52.302,171.621,31.859,-58.790,173.371,30.471,-66.393,173.961,28.468,-72.080,174.352,26.088
59.010,30.000,30.000,385.153,0.100,24.710,0.615,2.525,21.859,0.935,12.268,19.961,0.610,31.267,20.955,-0.459,46.739,22.440,-2.898,63.574,22.057,-3.693,76.130,24.992,-9.083,90.203,25.092,-11.051,101.190,26.410,-15.823,112.554,27.075,-19.193,121.833,27.774,-24.134,129.506,27.855,-29.543,137.348,27.920,-35.526,144.060,27.860,-40.207,149.362,28.339,-46.103,154.193,27.734,-51.604,158.515,26.748,-57.313,161.641,26.086,-62.832,163.388,25.313,-68.338,164.966,24.064,-71.929,164.386,23.539,31.238,3.882,4.345,32.078,10.996,8.050,27.838,32.483,8.486,25.174,50.646,11.428,22.962,67.296,11.710,16.421,83.170,12.865,10.641,97.386,15.095,5.421,109.163,16.831,-0.458,120.536,18.923,-5.902,128.982,19.916,-12.266,138.743,21.679,-18.578,145.371,22.437,-25.600,151.932,23.276,-32.386,157.880,24.190,-39.238,162.275,23.763,-45.521,165.497,23.013,-52.574,168.057,22.059,-59.486,169.698,20.952,-67.175,170.147,20.405,-72.604,169.988,20.081,30.651,3.710,40.283,31.710,12.395,36.917,27.871,32.189,36.838,25.159,50.039,36.227,20.871,67.309,36.671,17.275,82.101,36.531,12.249,96.615,37.083,5.697,107.718,37.414,-0.865,119.022,37.508,-5.828,128.028,37.221,-12.912,137.193,37.003,-18.887,144.157,37.032,-26.266,151.356,37.163,-32.780,157.598,36.403,-40.154,162.665,35.256,-47.172,166.644,33.713,-54.314,169.759,31.521,-60.872,171.212,30.045,-68.504,171.401,27.952,-74.197,171.429,25.473
60.010,30.000,30.000,396.110,0.100,9.885,0.615,2.525,21.859,0.924,12.234,19.962,0.557,31.165,20.959,-0.573,46.568,22.442,-3.109,63.340,22.054,-3.993,75.854,24.984,-9.497,89.814,25.071,-11.574,100.752,26.381,-16.467,112.029,27.044,-19.939,121.196,27.741,-24.964,128.722,27.797,-30.471,136.370,27.809,-36.600,142.887,27.699,-41.416,148.029,28.145,-47.440,152.666,27.512,-53.055,156.789,26.487,-58.839,159.683,25.788,-64.395,161.185,24.983,-69.892,162.481,23.695,-73.405,161.691,23.132,31.238,3.883,4.345,32.075,10.997,8.051,27.785,32.467,8.487,25.045,50.612,11.428,22.729,67.243,11.706,16.069,83.050,12.853,10.159,97.201,15.077,4.817,108.907,16.809,-1.187,120.199,18.902,-6.739,128.546,19.911,-13.237,138.172,21.650,-19.674,144.644,22.360,-26.864,151.020,23.153,-33.820,156.765,24.031,-40.796,160.944,23.564,-47.176,163.955,22.767,-54.315,166.256,21.757,-61.294,167.606,20.595,-68.976,167.679,19.995,-74.366,167.207,19.610,30.650,3.711,40.283,31.705,12.391,36.916,27.822,32.174,36.840,25.033,50.006,36.227,20.639,67.242,36.667,16.930,81.995,36.520,11.770,96.452,37.065,5.101,107.464,37.393,-1.591,118.668,37.492,-6.677,127.590,37.213,-13.904,136.627,36.968,-20.022,143.452,36.958,-27.583,150.444,37.038,-34.261,156.480,36.244,-41.788,161.324,35.051,-48.930,165.077,33.453,-56.174,167.929,31.201,-62.792,169.114,29.672,-70.441,168.927,27.520,-76.126,168.607,24.960
61.010,30.000,30.000,411.479,0.100,59.081,0.615,2.525,21.859,0.910,12.189,19.964,0.501,31.032,20.973,-0.690,46.345,22.468,-3.323,63.036,22.098,-4.294,75.490,25.046,-9.908,89.357,25.155,-12.059,100.233,26.480,-17.037,111.417,27.170,-20.620,120.521,27.916,-25.738,127.937,28.063,-31.393,135.314,28.165,-37.804,141.632,28.100,-42.808,146.649,28.498,-48.944,151.060,27.785,-54.665,154.960,26.709,-60.513,157.612,25.976,-66.092,158.873,25.146,-71.516,159.868,23.851,-74.923,158.860,23.271,31.237,3.883,4.345,32.072,10.999,8.052,27.732,32.435,8.501,24.915,50.546,11.459,22.493,67.148,11.759,15.715,82.863,12.925,9.695,96.929,15.172,4.264,108.559,16.926,-1.828,119.769,19.053,-7.516,128.064,20.108,-14.209,137.683,21.948,-20.916,144.017,22.762,-28.322,150.109,23.630,-35.438,155.608,24.439,-42.532,159.546,23.886,-49.003,162.323,23.024,-56.214,164.348,21.955,-63.240,165.403,20.741,-70.880,165.079,20.116,-76.199,164.277,19.699,30.650,3.711,40.283,31.699,12.380,36.916,27.768,32.126,36.855,24.902,49.914,36.258,20.401,67.093,36.719,16.582,81.784,36.592,11.310,96.157,37.159,4.558,107.072,37.509,-2.224,118.166,37.640,-7.382,126.997,37.402,-14.837,136.013,37.263,-21.197,142.713,37.359,-29.083,149.445,37.511,-35.993,155.341,36.651,-43.648,159.914,35.365,-50.884,163.400,33.693,-58.198,165.967,31.383,-64.847,166.880,29.809,-72.460,166.297,27.625,-78.097,165.613,25.017
62.010,30.000,30.000,564.617,0.100,7.075,0.615,2.525,21.859,0.891,12.128,19.966,0.404,30.843,20.997,-0.907,46.020,22.514,-3.737,62.585,22.185,-4.875,75.093,25.174,-10.659,88.809,25.292,-12.984,99.643,26.593,-18.132,110.773,27.156,-21.905,120.088,27.799,-26.945,127.346,27.857,-32.557,134.557,27.834,-39.003,140.715,27.636,-44.066,145.591,27.940,-50.230,149.783,27.127,-55.999,153.446,25.957,-61.951,155.856,25.113,-67.626,156.900,24.257,-72.969,157.549,23.026,-76.311,156.319,22.510,31.237,3.885,4.345,32.066,11.002,8.054,27.634,32.425,8.523,24.663,50.510,11.512,22.033,67.082,11.855,15.045,82.686,13.049,8.850,96.658,15.322,3.260,108.182,17.080,-2.994,119.289,19.085,-8.735,127.552,20.015,-15.426,137.148,21.785,-22.145,143.380,22.496,-29.626,149.355,23.245,-36.843,154.709,23.952,-44.015,158.456,23.300,-50.552,161.007,22.333,-57.875,162.746,21.124,-65.055,163.556,19.850,-72.692,162.771,19.266,-77.990,161.611,18.911,30.649,3.712,40.283,31.691,12.370,36.915,27.676,32.085,36.876,24.660,49.833,36.310,19.931,66.946,36.813,15.942,81.576,36.721,10.483,95.880,37.308,3.509,106.732,37.669,-3.476,117.834,37.680,-8.708,126.580,37.325,-16.155,135.541,37.096,-22.559,142.152,37.098,-30.541,148.734,37.121,-37.540,154.451,36.160,-45.309,158.811,34.763,-52.642,162.039,32.967,-60.026,164.310,30.525,-66.713,164.938,28.924,-74.293,163.938,26.780,-79.906,162.866,24.238
63.010,30.000,30.000,394.262,0.100,13.151,0.615,2.525,21.859,0.881,12.096,19.968,0.354,30.744,21.002,-1.015,45.854,22.520,-3.940,62.355,22.192,-5.160,74.792,25.181,-11.072,88.409,25.314,-13.504,99.185,26.629,-18.771,110.219,27.227,-22.632,119.377,27.891,-27.785,126.498,27.936,-33.494,133.555,27.826,-40.036,139.539,27.523,-45.188,144.253,27.766,-51.489,148.305,26.883,-57.295,151.799,25.650,-63.236,153.977,24.754,-68.927,154.777,23.839,-74.199,155.152,22.608,-77.411,153.722,22.079,31.236,3.885,4.345,32.063,11.003,8.055,27.581,32.412,8.524,24.536,50.479,11.514,21.803,67.033,11.858,14.689,82.572,13.056,8.355,96.474,15.344,2.641,107.927,17.124,-3.742,118.947,19.169,-9.587,127.088,20.132,-16.409,136.501,21.902,-23.212,142.554,22.526,-30.819,148.369,23.168,-38.180,153.550,23.794,-45.446,157.107,23.065,-52.029,159.491,22.028,-59.384,160.988,20.741,-66.598,161.490,19.390,-74.202,160.346,18.803,-79.389,158.867,18.422,30.649,3.713,40.283,31.687,12.367,36.914,27.629,32.070,36.877,24.539,49.799,36.312,19.709,66.874,36.814,15.603,81.457,36.727,10.005,95.687,37.328,2.920,106.439,37.710,-4.190,117.425,37.760,-9.549,126.079,37.440,-17.172,134.899,37.207,-23.722,141.405,37.129,-31.838,147.800,37.040,-38.964,153.320,35.999,-46.830,157.477,34.516,-54.231,160.518,32.639,-61.667,162.531,30.111,-68.368,162.886,28.444,-75.901,161.487,26.296,-81.442,160.044,23.713
64.010,30.000,30.000,383.756,0.100,0.100,0.615,2.525,21.859,0.871,12.066,19.971,0.306,30.652,21.019,-1.118,45.700,22.553,-4.135,62.142,22.255,-5.459,74.597,25.239,-11.443,88.217,25.269,-13.935,98.974,26.479,-19.263,109.962,26.968,-23.156,119.010,27.558,-28.342,126.018,27.523,-34.080,132.936,27.331,-40.685,138.793,26.957,-45.890,143.395,27.161,-52.219,147.290,26.237,-58.056,150.620,24.973,-63.991,152.596,24.052,-69.658,153.184,23.101,-74.796,153.289,21.834,-77.889,151.675,21.280,31.236,3.886,4.345,32.060,11.005,8.056,27.531,32.411,8.535,24.411,50.466,11.543,21.581,67.004,11.917,14.377,82.467,13.130,7.967,96.316,15.291,2.185,107.750,16.964,-4.264,118.741,18.903,-10.165,126.825,19.808,-17.052,136.127,21.490,-23.906,142.063,22.040,-31.595,147.762,22.611,-39.034,152.811,23.191,-46.348,156.211,22.418,-52.976,158.434,21.342,-60.349,159.707,20.013,-67.536,159.938,18.615,-75.039,158.435,17.977,-80.129,156.655,17.550,30.649,3.713,40.283,31.683,12.362,36.914,27.586,32.050,36.888,24.427,49.757,36.340,19.501,66.792,36.872,15.250,81.412,36.806,9.569,95.709,37.290,2.412,106.408,37.563,-4.758,117.329,37.504,-10.173,125.900,37.122,-17.865,134.602,36.797,-24.473,140.983,36.646,-32.670,147.230,36.482,-39.862,152.599,35.393,-47.796,156.590,33.862,-55.251,159.446,31.938,-62.727,161.227,29.362,-69.430,161.336,27.646,-76.883,159.559,25.437,-82.322,157.763,22.796
65.010,30.000,30.000,448.479,0.100,6.949,0.615,2.525,21.859,0.861,12.035,19.971,0.265,30.561,21.017,-1.201,45.549,22.541,-4.283,61.936,22.226,-5.661,74.333,25.192,-11.725,87.881,25.208,-14.277,98.610,26.400,-19.662,109.548,26.864,-23.598,118.435,27.422,-28.915,125.286,27.442,-34.777,131.955,27.305,-41.568,137.550,26.976,-46.918,141.923,27.231,-53.357,145.527,26.365,-59.439,148.674,25.115,-65.413,150.487,24.189,-71.034,150.894,23.199,-76.013,150.760,21.898,-78.972,148.974,21.322,31.236,3.886,4.345,32.058,11.006,8.057,27.491,32.383,8.530,24.317,50.413,11.530,21.413,66.927,11.889,14.131,82.321,13.082,7.641,96.103,15.232,1.800,107.471,16.887,-4.692,118.389,18.798,-10.804,126.576,19.689,-17.867,135.711,21.454,-24.900,141.429,22.058,-32.788,146.850,22.674,-40.411,151.605,23.303,-47.867,154.696,22.570,-54.576,156.651,21.515,-61.951,157.700,20.164,-69.092,157.696,18.707,-76.487,155.855,18.005,-81.470,153.778,17.530,30.649,3.714,40.282,31.680,12.358,36.912,27.547,32.031,36.884,24.333,49.716,36.328,19.334,66.717,36.843,15.004,81.290,36.761,9.238,95.523,37.231,2.017,106.158,37.491,-5.210,117.020,37.401,-10.746,125.552,37.005,-18.617,134.065,36.750,-25.431,140.260,36.662,-33.834,146.208,36.544,-41.204,151.298,35.507,-49.319,154.978,34.015,-56.896,157.561,32.113,-64.425,159.160,29.499,-71.125,159.060,27.715,-78.478,156.934,25.433,-83.795,154.794,22.733
66.010,30.000,30.000,547.828,0.100,0.100,0.615,2.525,21.859,0.843,11.972,19.972,0.185,30.378,21.021,-1.402,45.368,22.516,-4.572,61.634,22.229,-6.051,73.929,25.216,-12.260,87.617,25.306,-14.798,98.301,26.576,-20.208,109.254,27.086,-24.114,118.079,27.595,-29.415,124.854,27.520,-35.340,131.405,27.355,-42.198,136.809,27.007,-47.606,140.998,27.266,-54.153,144.423,26.396,-60.270,147.406,25.117,-66.198,149.015,24.168,-71.767,149.201,23.142,-76.556,148.797,21.830,-79.340,146.813,21.252,31.235,3.887,4.345,32.053,11.009,8.058,27.396,32.363,8.526,24.115,50.359,11.526,21.095,66.866,11.909,13.650,82.195,13.127,7.104,95.887,15.348,1.262,107.238,17.094,-5.211,118.106,19.066,-11.304,126.243,19.912,-18.427,135.380,21.590,-25.641,141.104,22.159,-33.620,146.328,22.758,-41.360,150.872,23.385,-48.871,153.735,22.634,-55.591,155.509,21.542,-62.956,156.334,20.138,-70.053,156.047,18.621,-77.313,153.810,17.881,-82.146,151.385,17.386,30.648,3.715,40.282,31.670,12.352,36.910,27.456,32.003,36.883,24.123,49.651,36.322,19.007,66.590,36.861,14.545,81.082,36.805,8.714,95.212,37.342,1.500,105.814,37.689,-5.776,116.685,37.669,-11.334,125.296,37.229,-19.275,133.762,36.882,-26.182,139.885,36.759,-34.703,145.635,36.626,-42.184,150.514,35.587,-50.383,153.970,34.074,-57.997,156.364,32.125,-65.541,157.734,29.452,-72.221,157.378,27.605,-79.440,154.840,25.278,-84.595,152.294,22.545
67.010,30.000,30.000,471.911,0.100,0.100,0.615,2.525,21.859,0.830,11.930,19.972,0.131,30.255,21.024,-1.512,45.175,22.513,-4.763,61.366,22.221,-6.314,73.608,25.202,-12.609,87.156,25.276,-15.244,97.785,26.538,-20.754,108.666,27.039,-24.702,117.355,27.546,-30.039,123.987,27.459,-36.010,130.368,27.264,-43.004,135.578,26.963,-48.500,139.592,27.272,-55.087,142.805,26.430,-61.234,145.576,25.170,-67.150,146.941,24.221,-72.686,146.883,23.180,-77.353,146.205,21.889,-80.040,144.052,21.363,31.234,3.888,4.345,32.050,11.010,8.059,27.343,32.331,8.528,23.991,50.294,11.527,20.878,66.773,11.911,13.339,82.013,13.120,6.687,95.624,15.340,0.745,106.886,17.084,-5.817,117.657,19.050,-11.979,125.710,19.909,-19.161,134.678,21.585,-26.442,140.258,22.129,-34.687,145.364,22.791,-42.514,149.668,23.474,-50.067,152.300,22.743,-56.817,153.854,21.649,-64.188,154.400,20.215,-71.254,153.799,18.659,-78.404,151.133,17.908,-83.147,148.400,17.463,30.648,3.715,40.282,31.665,12.345,36.909,27.404,31.971,36.885,23.997,49.585,36.324,18.787,66.475,36.861,14.230,80.907,36.799,8.284,94.957,37.335,0.966,105.457,37.681,-6.399,116.218,37.653,-12.029,124.725,37.225,-20.059,133.048,36.870,-27.076,139.021,36.737,-35.736,144.529,36.652,-43.332,149.190,35.673,-51.621,152.417,34.181,-59.292,154.578,32.225,-66.869,155.670,29.519,-73.521,155.028,27.635,-80.585,152.112,25.299,-85.600,149.235,22.626
